participant,condition,stimulus,item1,item2,item3,item4,item5,vt
464,3,45,3.0,3.0,6.0,4.0,1.0,3.4
465,3,46,4.0,3.0,4.0,5.0,4.0,4.0
466,3,47,3.0,4.0,5.0,4.0,3.0,3.8
467,3,48,4.0,4.0,3.0,4.0,4.0,3.8
468,3,49,5.0,4.0,2.0,4.0,3.0,3.6
469,3,50,5.0,4.0,4.0,4.0,4.0,4.2
470,3,51,4.0,3.0,4.0,4.0,4.0,3.8
471,3,52,4.0,4.0,4.0,4.0,5.0,4.2
472,3,53,3.0,3.0,4.0,2.0,5.0,3.4
473,3,54,3.0,5.0,4.0,4.0,5.0,4.2
474,3,55,4.0,3.0,4.0,4.0,4.0,3.8
475,3,56,4.0,3.0,3.0,3.0,6.0,3.8
476,3,57,5.0,3.0,4.0,3.0,3.0,3.6
477,3,58,3.0,4.0,2.0,5.0,3.0,3.4
478,3,59,5.0,5.0,2.0,4.0,4.0,4.0
479,3,60,4.0,4.0,5.0,4.0,6.0,4.6
480,3,1,4.0,5.0,4.0,3.0,4.0,4.0
481,3,2,3.0,4.0,4.0,3.0,4.0,3.6
482,3,3,2.0,3.0,3.0,5.0,3.0,3.2
483,3,4,5.0,4.0,3.0,4.0,5.0,4.2
484,3,5,5.0,3.0,4.0,3.0,5.0,4.0
485,3,6,4.0,5.0,3.0,4.0,5.0,4.2
486,3,7,4.0,3.0,3.0,3.0,3.0,3.2
487,3,8,4.0,5.0,4.0,5.0,3.0,4.2
488,3,9,3.0,5.0,5.0,5.0,3.0,4.2
489,3,10,3.0,5.0,4.0,4.0,4.0,4.0
490,3,11,5.0,4.0,5.0,3.0,3.0,4.0
491,3,12,3.0,4.0,2.0,2.0,3.0,2.8
492,3,13,4.0,6.0,4.0,3.0,4.0,4.2
493,3,14,3.0,3.0,3.0,3.0,4.0,3.2
494,3,15,4.0,3.0,4.0,4.0,3.0,3.6
495,3,16,4.0,2.0,4.0,4.0,4.0,3.6
496,3,17,3.0,4.0,5.0,3.0,4.0,3.8
497,3,18,5.0,2.0,3.0,4.0,4.0,3.6
498,3,19,3.0,4.0,4.0,4.0,4.0,3.8
499,3,20,3.0,4.0,4.0,4.0,3.0,3.6
500,3,21,4.0,4.0,4.0,2.0,4.0,3.6
501,3,22,5.0,4.0,4.0,4.0,4.0,4.2
502,3,23,3.0,4.0,3.0,3.0,3.0,3.2
503,3,24,4.0,5.0,4.0,5.0,5.0,4.6
504,3,25,4.0,3.0,4.0,5.0,3.0,3.8
505,3,26,4.0,3.0,4.0,3.0,4.0,3.6
506,3,27,4.0,3.0,4.0,3.0,5.0,3.8
507,3,28,4.0,5.0,5.0,4.0,5.0,4.6
508,3,29,3.0,5.0,5.0,2.0,4.0,3.8
509,3,30,4.0,4.0,3.0,4.0,4.0,3.8
510,3,31,3.0,5.0,5.0,4.0,5.0,4.4
511,3,32,2.0,3.0,3.0,5.0,4.0,3.4
512,3,33,4.0,5.0,4.0,3.0,3.0,3.8
513,3,34,5.0,5.0,4.0,3.0,3.0,4.0
514,3,35,2.0,5.0,2.0,3.0,2.0,2.8
515,3,36,3.0,5.0,4.0,3.0,4.0,3.8
516,3,37,4.0,3.0,4.0,3.0,4.0,3.6
517,3,38,6.0,4.0,3.0,5.0,5.0,4.6
518,3,39,4.0,3.0,5.0,3.0,4.0,3.8
519,3,40,3.0,4.0,3.0,4.0,5.0,3.8
520,3,41,4.0,3.0,3.0,4.0,3.0,3.4
521,3,42,5.0,5.0,4.0,3.0,5.0,4.4
522,3,43,3.0,5.0,4.0,4.0,3.0,3.8
523,3,44,3.0,4.0,4.0,4.0,5.0,4.0
524,3,45,4.0,4.0,5.0,3.0,3.0,3.8
525,3,46,3.0,3.0,4.0,5.0,4.0,3.8
526,3,47,4.0,3.0,2.0,3.0,2.0,2.8
527,3,48,5.0,5.0,3.0,4.0,4.0,4.2
528,3,49,4.0,5.0,3.0,4.0,4.0,4.0
529,3,50,4.0,4.0,4.0,3.0,4.0,3.8
530,3,51,4.0,4.0,2.0,4.0,3.0,3.4
531,3,52,3.0,2.0,6.0,4.0,5.0,4.0
532,3,53,5.0,3.0,4.0,4.0,4.0,4.0
533,3,54,4.0,5.0,4.0,2.0,4.0,3.8
534,3,55,4.0,3.0,5.0,2.0,4.0,3.6
535,3,56,6.0,4.0,6.0,4.0,6.0,5.2
536,3,57,4.0,5.0,5.0,5.0,5.0,4.8
537,3,58,3.0,3.0,5.0,3.0,5.0,3.8
538,3,59,4.0,4.0,4.0,4.0,4.0,4.0
539,3,60,5.0,5.0,4.0,4.0,4.0,4.4
