participant,condition,stimulus,item1,item2,item3,item4,item5,vt
233,2,47,2,2,3,2,3,2.4
233,3,47,2,1,2,2,2,1.8
234,1,47,4,2,4,4,2,3.2
234,2,47,3,3,3,4,3,3.2
234,3,47,2,3,4,4,2,3.0
235,1,47,3,2,3,3,2,2.6
235,2,47,3,1,2,3,2,2.2
235,3,47,3,1,2,2,3,2.2
236,1,48,3,4,3,3,4,3.4
236,2,48,2,4,2,2,2,2.4
236,3,48,2,4,4,3,4,3.4
237,1,48,3,2,2,3,2,2.4
237,2,48,3,2,1,1,2,1.8
237,3,48,4,3,2,3,3,3.0
238,1,48,5,4,4,3,4,4.0
238,2,48,3,2,3,2,3,2.6
238,3,48,4,4,3,3,4,3.6
239,1,48,4,5,4,4,4,4.2
239,2,48,2,4,3,3,3,3.0
239,3,48,2,4,3,4,2,3.0
240,1,48,4,5,3,4,4,4.0
240,2,48,4,3,4,4,3,3.6
240,3,48,4,3,3,3,3,3.2
241,1,49,4,4,4,4,4,4.0
241,2,49,3,3,4,3,3,3.2
241,3,49,4,3,3,4,4,3.6
242,1,49,4,4,4,3,3,3.6
242,2,49,3,4,3,2,2,2.8
242,3,49,3,3,4,4,2,3.2
243,1,49,5,4,5,4,5,4.6
243,2,49,3,5,4,3,5,4.0
243,3,49,5,4,4,4,4,4.2
244,1,49,5,4,4,4,4,4.2
244,2,49,3,3,3,3,3,3.0
244,3,49,3,4,3,5,3,3.6
245,1,49,4,3,5,5,5,4.4
245,2,49,6,3,4,4,3,4.0
245,3,49,3,5,4,3,5,4.0
246,1,50,4,4,3,5,5,4.2
246,2,50,4,3,3,3,3,3.2
246,3,50,4,4,5,3,4,4.0
247,1,50,5,5,4,5,5,4.8
247,2,50,3,3,4,3,3,3.2
247,3,50,5,4,4,4,5,4.4
248,1,50,4,5,6,5,4,4.8
248,2,50,2,3,3,3,4,3.0
248,3,50,5,4,3,3,3,3.6
249,1,50,4,5,5,5,4,4.6
249,2,50,3,2,3,3,2,2.6
249,3,50,4,3,3,5,3,3.6
250,1,50,4,5,4,5,5,4.6
250,2,50,3,3,3,4,3,3.2
250,3,50,3,5,3,3,4,3.6
