participant,condition,stimulus,item1,item2,item3,item4,item5,vt
233,2,47,4,4,4,4,4,4.0
233,3,47,4,2,4,4,5,3.8
234,1,47,3,3,4,3,3,3.2
234,2,47,2,3,3,3,3,2.8
234,3,47,4,3,2,2,3,2.8
235,1,47,3,2,4,3,4,3.2
235,2,47,4,4,4,4,3,3.8
235,3,47,4,4,2,3,4,3.4
236,1,48,5,3,5,5,4,4.4
236,2,48,4,4,4,4,4,4.0
236,3,48,3,4,4,3,4,3.6
237,1,48,4,5,4,4,3,4.0
237,2,48,3,5,4,4,3,3.8
237,3,48,3,4,3,4,3,3.4
238,1,48,5,5,5,3,3,4.2
238,2,48,3,4,3,3,4,3.4
238,3,48,2,3,3,3,5,3.2
239,1,48,4,3,4,4,4,3.8
239,2,48,3,3,3,4,3,3.2
239,3,48,2,3,2,3,3,2.6
240,1,48,5,4,4,4,4,4.2
240,2,48,5,4,3,4,3,3.8
240,3,48,4,4,3,3,5,3.8
241,1,49,3,4,4,3,3,3.4
241,2,49,3,3,3,2,3,2.8
241,3,49,3,4,3,4,4,3.6
242,1,49,4,3,3,5,3,3.6
242,2,49,3,3,3,3,3,3.0
242,3,49,4,4,5,4,4,4.2
243,1,49,5,5,4,5,6,5.0
243,2,49,4,3,4,4,4,3.8
243,3,49,7,6,6,6,6,6.2
244,1,49,5,5,5,5,6,5.2
244,2,49,5,5,4,4,5,4.6
244,3,49,6,5,5,6,6,5.6
245,1,49,5,5,5,4,5,4.8
245,2,49,4,4,3,3,4,3.6
245,3,49,5,5,5,5,6,5.2
246,1,50,5,5,6,7,6,5.8
246,2,50,4,4,4,4,4,4.0
246,3,50,4,4,4,5,5,4.4
247,1,50,6,6,6,6,7,6.2
247,2,50,5,5,6,5,6,5.4
247,3,50,4,4,4,5,6,4.6
248,1,50,5,6,6,5,6,5.6
248,2,50,5,4,4,4,5,4.4
248,3,50,5,3,5,3,5,4.2
249,1,50,6,6,5,5,6,5.6
249,2,50,5,6,5,3,6,5.0
249,3,50,5,4,3,4,5,4.2
250,1,50,5,6,5,3,4,4.6
250,2,50,3,4,4,4,4,3.8
250,3,50,4,3,3,3,4,3.4
251,1,51,4,3,3,3,4,3.4
251,2,51,4,3,3,5,3,3.6
251,3,51,3,4,3,3,4,3.4
252,1,51,5,4,3,3,4,3.8
252,2,51,4,3,3,3,3,3.2
252,3,51,4,3,3,4,3,3.4
253,1,51,4,4,3,3,4,3.6
253,2,51,3,3,3,3,4,3.2
253,3,51,3,4,4,4,3,3.6
254,1,51,4,3,5,4,4,4.0
254,2,51,4,5,4,4,4,4.2
254,3,51,4,4,3,4,3,3.6
255,1,51,4,4,5,5,4,4.4
255,2,51,4,4,4,4,4,4.0
255,3,51,3,5,4,4,4,4.0
256,1,52,4,3,5,5,4,4.2
256,2,52,4,5,3,4,4,4.0
256,3,52,3,3,3,3,3,3.0
257,1,52,3,4,3,4,5,3.8
257,2,52,4,4,4,4,4,4.0
257,3,52,3,3,4,4,3,3.4
258,1,52,4,5,4,4,4,4.2
258,2,52,5,5,3,4,4,4.2
258,3,52,3,4,5,3,3,3.6
259,1,52,4,4,4,4,4,4.0
259,2,52,4,4,4,3,4,3.8
259,3,52,3,3,3,2,3,2.8
260,1,52,5,4,5,4,5,4.6
260,2,52,4,5,5,5,4,4.6
260,3,52,4,3,3,3,4,3.4
261,1,53,4,4,4,4,4,4.0
261,2,53,4,5,4,4,3,4.0
261,3,53,3,4,5,4,3,3.8
262,1,53,3,4,4,4,5,4.0
262,2,53,3,3,4,4,3,3.4
262,3,53,3,4,4,3,4,3.6
263,1,53,3,3,3,3,2,2.8
263,2,53,3,3,4,3,3,3.2
263,3,53,2,2,2,3,3,2.4
264,1,53,4,6,4,3,4,4.2
264,2,53,3,2,4,3,3,3.0
264,3,53,4,3,4,3,4,3.6
265,1,53,5,4,4,5,4,4.4
265,2,53,3,4,4,5,4,4.0
265,3,53,4,4,4,4,3,3.8
266,1,54,4,4,4,4,4,4.0
266,2,54,3,2,2,3,4,2.8
266,3,54,3,3,3,3,4,3.2
267,1,54,3,4,4,3,4,3.6
267,2,54,3,3,2,2,1,2.2
267,3,54,4,4,3,3,5,3.8
268,1,54,3,4,4,5,4,4.0
268,2,54,2,2,5,3,3,3.0
268,3,54,4,4,4,3,4,3.8
269,1,54,3,4,5,4,5,4.2
269,2,54,2,2,4,3,3,2.8
269,3,54,2,4,4,4,4,3.6
270,1,54,4,4,4,4,3,3.8
270,2,54,3,4,3,3,2,3.0
270,3,54,4,3,3,4,3,3.4
271,1,55,4,4,4,4,5,4.2
271,2,55,3,4,3,3,4,3.4
271,3,55,3,3,3,4,3,3.2
272,1,55,4,4,4,4,4,4.0
272,2,55,3,4,4,4,3,3.6
272,3,55,3,3,2,4,3,3.0
273,1,55,5,4,3,5,4,4.2
273,2,55,2,3,4,4,4,3.4
273,3,55,3,2,2,3,2,2.4
274,1,55,5,5,5,4,6,5.0
274,2,55,4,5,4,3,3,3.8
274,3,55,4,3,4,4,3,3.6
275,1,55,5,4,3,3,5,4.0
275,2,55,4,4,3,2,3,3.2
275,3,55,4,3,3,3,3,3.2
276,1,56,4,4,3,3,4,3.6
276,2,56,3,3,4,4,4,3.6
276,3,56,2,2,2,2,2,2.0
277,1,56,3,4,4,4,4,3.8
277,2,56,3,4,4,5,4,4.0
277,3,56,3,4,4,4,3,3.6
278,1,56,4,4,5,6,5,4.8
278,2,56,6,4,6,5,5,5.2
278,3,56,4,3,4,4,4,3.8
279,1,56,5,6,5,6,4,5.2
279,2,56,5,5,5,5,5,5.0
279,3,56,4,6,4,5,3,4.4
280,1,56,3,3,4,3,3,3.2
280,2,56,3,3,4,3,3,3.2
280,3,56,2,1,2,3,2,2.0
281,1,57,3,4,4,3,4,3.6
281,2,57,3,3,3,3,4,3.2
281,3,57,3,4,4,3,3,3.4
282,1,57,3,4,4,4,4,3.8
282,2,57,3,3,2,2,3,2.6
282,3,57,4,4,4,4,3,3.8
283,1,57,5,4,4,4,5,4.4
283,2,57,3,3,3,3,3,3.0
283,3,57,5,4,5,5,4,4.6
284,1,57,5,5,4,3,5,4.4
284,2,57,3,4,3,2,4,3.2
284,3,57,5,4,5,4,4,4.4
285,1,57,3,4,5,4,4,4.0
285,2,57,3,2,2,3,3,2.6
285,3,57,4,4,3,4,4,3.8
286,1,58,4,3,4,4,4,3.8
286,2,58,4,5,4,5,4,4.4
286,3,58,4,4,5,4,4,4.2
287,1,58,4,5,5,4,4,4.4
287,2,58,5,3,4,5,4,4.2
287,3,58,4,4,4,3,4,3.8
288,1,58,5,4,4,5,4,4.4
288,2,58,4,4,5,4,5,4.4
288,3,58,5,6,4,4,4,4.6
289,1,58,3,3,3,3,4,3.2
289,2,58,2,4,4,3,5,3.6
289,3,58,4,4,3,3,3,3.4
290,1,58,5,5,4,4,4,4.4
290,2,58,4,4,5,4,4,4.2
290,3,58,3,4,3,5,3,3.6
291,1,59,4,4,6,4,3,4.2
291,2,59,4,4,4,5,3,4.0
291,3,59,4,3,2,3,1,2.6
292,1,59,5,3,5,5,4,4.4
292,2,59,4,6,4,5,5,4.8
292,3,59,2,3,5,3,4,3.4
293,1,59,4,4,3,4,5,4.0
293,2,59,4,4,6,5,4,4.6
293,3,59,4,4,4,3,3,3.6
294,1,59,3,3,4,4,4,3.6
294,2,59,4,5,3,5,4,4.2
294,3,59,3,3,2,4,2,2.8
295,1,59,5,6,5,4,5,5.0
295,2,59,6,6,5,5,4,5.2
295,3,59,5,4,4,4,3,4.0
296,1,60,3,3,4,4,4,3.6
296,2,60,3,2,3,3,3,2.8
296,3,60,2,2,4,2,2,2.4
297,1,60,5,4,5,4,5,4.6
297,2,60,4,4,4,4,4,4.0
297,3,60,3,4,4,4,3,3.6
298,1,60,4,4,4,3,4,3.8
298,2,60,2,2,4,2,1,2.2
298,3,60,3,3,2,3,3,2.8
299,1,60,5,3,4,4,5,4.2
299,2,60,4,3,4,4,3,3.6
299,3,60,4,3,2,3,4,3.2
300,1,60,5,3,3,4,3,3.6
300,2,60,3,2,2,1,3,2.2
300,3,60,2,1,2,2,2,1.8
