participant,condition,stimulus,item1,item2,item3,item4,item5,vt
464,3,45,3.0,3.0,6.0,4.0,1.0,3.4
465,3,46,4.0,2.0,3.0,5.0,3.0,3.4
466,3,47,3.0,3.0,4.0,4.0,3.0,3.4
467,3,48,4.0,4.0,3.0,4.0,4.0,3.8
468,3,49,4.0,4.0,2.0,3.0,2.0,3.0
469,3,50,5.0,3.0,3.0,4.0,4.0,3.8
470,3,51,4.0,3.0,3.0,4.0,3.0,3.4
471,3,52,3.0,4.0,3.0,4.0,5.0,3.8
472,3,53,3.0,3.0,4.0,2.0,5.0,3.4
473,3,54,3.0,4.0,4.0,4.0,4.0,3.8
474,3,55,3.0,3.0,3.0,4.0,3.0,3.2
475,3,56,4.0,3.0,3.0,3.0,5.0,3.6
476,3,57,4.0,2.0,4.0,3.0,2.0,3.0
477,3,58,3.0,3.0,2.0,5.0,2.0,3.0
478,3,59,5.0,4.0,2.0,4.0,4.0,3.8
479,3,60,3.0,4.0,4.0,3.0,5.0,3.8
480,3,1,4.0,4.0,4.0,3.0,3.0,3.6
481,3,2,3.0,4.0,4.0,3.0,3.0,3.4
482,3,3,2.0,3.0,2.0,5.0,2.0,2.8
483,3,4,4.0,3.0,3.0,4.0,4.0,3.6
484,3,5,4.0,3.0,3.0,3.0,4.0,3.4
485,3,6,3.0,5.0,2.0,4.0,4.0,3.6
486,3,7,4.0,3.0,3.0,3.0,3.0,3.2
487,3,8,4.0,4.0,4.0,5.0,3.0,4.0
488,3,9,2.0,4.0,5.0,5.0,3.0,3.8
489,3,10,3.0,5.0,3.0,3.0,4.0,3.6
490,3,11,4.0,3.0,4.0,3.0,3.0,3.4
491,3,12,3.0,4.0,2.0,2.0,3.0,2.8
492,3,13,4.0,5.0,4.0,2.0,3.0,3.6
493,3,14,3.0,3.0,3.0,3.0,3.0,3.0
494,3,15,4.0,2.0,4.0,4.0,3.0,3.4
495,3,16,4.0,2.0,3.0,3.0,4.0,3.2
496,3,17,2.0,4.0,5.0,3.0,4.0,3.6
497,3,18,5.0,2.0,3.0,3.0,3.0,3.2
498,3,19,3.0,3.0,4.0,4.0,4.0,3.6
499,3,20,3.0,4.0,3.0,4.0,3.0,3.4
500,3,21,4.0,4.0,3.0,2.0,4.0,3.4
501,3,22,5.0,4.0,3.0,3.0,4.0,3.8
502,3,23,3.0,4.0,3.0,2.0,2.0,2.8
503,3,24,4.0,5.0,4.0,4.0,4.0,4.2
504,3,25,4.0,3.0,4.0,4.0,3.0,3.6
505,3,26,4.0,3.0,4.0,3.0,4.0,3.6
506,3,27,4.0,3.0,4.0,3.0,5.0,3.8
507,3,28,3.0,4.0,4.0,3.0,4.0,3.6
508,3,29,3.0,4.0,4.0,2.0,4.0,3.4
509,3,30,4.0,4.0,3.0,4.0,3.0,3.6
510,3,31,3.0,5.0,4.0,3.0,4.0,3.8
511,3,32,1.0,3.0,3.0,4.0,4.0,3.0
512,3,33,4.0,5.0,4.0,3.0,3.0,3.8
513,3,34,4.0,5.0,4.0,3.0,3.0,3.8
514,3,35,2.0,4.0,2.0,2.0,2.0,2.4
515,3,36,3.0,5.0,4.0,3.0,4.0,3.8
516,3,37,4.0,2.0,3.0,3.0,4.0,3.2
517,3,38,5.0,3.0,3.0,4.0,5.0,4.0
518,3,39,4.0,3.0,5.0,3.0,4.0,3.8
519,3,40,3.0,4.0,3.0,4.0,5.0,3.8
520,3,41,3.0,3.0,3.0,3.0,3.0,3.0
521,3,42,5.0,4.0,4.0,3.0,5.0,4.2
522,3,43,3.0,5.0,4.0,3.0,3.0,3.6
523,3,44,3.0,4.0,3.0,4.0,4.0,3.6
524,3,45,3.0,4.0,5.0,3.0,2.0,3.4
525,3,46,3.0,3.0,4.0,4.0,4.0,3.6
526,3,47,4.0,3.0,2.0,3.0,2.0,2.8
527,3,48,5.0,5.0,3.0,3.0,3.0,3.8
528,3,49,4.0,4.0,3.0,4.0,4.0,3.8
529,3,50,3.0,4.0,4.0,3.0,3.0,3.4
530,3,51,3.0,3.0,2.0,4.0,3.0,3.0
531,3,52,2.0,2.0,6.0,3.0,4.0,3.4
532,3,53,4.0,3.0,4.0,4.0,4.0,3.8
533,3,54,4.0,5.0,4.0,2.0,3.0,3.6
534,3,55,3.0,3.0,5.0,2.0,4.0,3.4
535,3,56,6.0,4.0,5.0,4.0,6.0,5.0
536,3,57,4.0,4.0,4.0,4.0,5.0,4.2
537,3,58,3.0,3.0,4.0,3.0,5.0,3.6
538,3,59,3.0,4.0,4.0,3.0,4.0,3.6
539,3,60,5.0,4.0,3.0,4.0,4.0,4.0
